Timestamp,Roll,Pitch,Yaw,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1766236929789,28.23,-19.26,109.54,270.195,398.320,1015.869,32.95,-7.73,51.58
1766236929799,26.79,-19.62,113.09,273.125,345.586,984.131,31.33,1.27,62.33
1766236929809,25.18,-22.80,116.97,521.172,302.129,908.447,27.45,3.52,66.77
1766236929819,23.73,-27.84,120.76,795.098,308.965,847.900,19.83,3.39,64.71
1766236929829,22.59,-32.75,124.08,931.816,341.680,818.604,14.20,1.77,58.65
1766236929839,21.94,-38.00,126.68,1127.617,335.332,768.311,15.64,-2.30,46.71
1766236929849,21.50,-43.14,127.92,1342.461,209.355,793.701,21.01,-14.17,12.84
1766236929859,20.51,-46.02,128.35,1111.504,-7.930,809.814,27.08,-17.92,-29.79
1766236929869,14.59,-44.69,132.61,684.258,-269.160,947.998,27.58,-7.55,-27.92
1766236929879,8.30,-41.01,136.94,534.355,-331.172,1029.053,19.76,9.83,-23.04
1766236929889,5.73,-40.41,138.40,817.559,-187.129,914.795,15.89,16.45,-23.10
1766236929899,5.97,-40.98,137.87,952.324,-43.086,865.967,17.45,18.58,-27.23
1766236929909,6.14,-43.61,137.19,1174.492,-36.738,746.338,9.95,15.58,-26.54
1766236929919,2.47,-44.43,139.65,875.176,-192.012,742.432,2.45,10.27,-7.10
1766236929929,-1.00,-48.36,142.35,1208.672,-222.773,672.607,1.01,-12.17,2.84
1766236929939,-9.44,-51.38,149.27,902.031,-383.418,506.592,-7.61,-24.17,19.15
1766236929949,-19.98,-49.47,157.97,544.609,-420.527,543.213,-18.99,-22.05,37.71
1766236929959,-23.02,-44.27,161.20,395.684,-242.793,785.400,-20.92,-18.73,53.58
1766236929969,-18.69,-38.77,159.91,280.449,113.652,1217.529,-14.36,-24.36,53.46
1766236929979,-13.03,-30.88,159.25,-141.914,235.723,1211.182,8.27,-20.61,55.02
1766236929989,-7.93,-22.20,159.63,-408.027,374.395,1285.400,3.51,-9.92,57.90
1766236929999,-3.90,-13.35,161.55,-487.617,396.855,1267.822,-1.74,9.95,70.08
1766236930009,0.31,-9.49,164.14,-48.164,453.984,1265.381,-3.11,15.39,73.83
1766236930019,3.52,-8.64,167.51,135.918,352.422,1171.631,6.01,9.52,80.15
1766236930029,5.70,-10.31,171.71,324.883,312.871,1140.869,9.33,5.33,94.02
1766236930039,6.25,-12.23,176.94,323.418,179.082,1105.225,18.01,-1.61,110.27
1766236930049,5.99,-15.83,-177.40,474.297,135.625,1036.377,18.64,-8.05,117.40
1766236930059,4.50,-16.54,-171.10,257.988,56.523,1008.057,17.58,-11.11,124.83
1766236930069,1.66,-14.16,-164.05,49.980,-59.199,1029.541,13.20,-6.48,134.65
1766236930079,-0.71,-9.41,-157.02,-149.727,-98.262,1053.467,10.45,0.21,139.84
1766236930089,-1.59,-6.43,-150.40,-42.793,-38.203,1085.205,6.58,6.52,138.27
1766236930099,-0.96,-6.19,-144.31,149.102,71.660,1089.111,4.20,9.14,130.90
1766236930109,-0.29,-6.77,-138.66,205.254,91.680,1053.955,2.14,9.02,121.96
1766236930119,0.06,-5.83,-133.32,91.973,70.684,1087.158,2.33,11.02,114.52
1766236930130,0.92,-3.39,-128.25,-60.859,101.934,1136.963,4.64,12.64,109.46
1766236930139,2.22,-3.14,-123.40,87.090,162.480,1172.607,2.95,12.45,104.21
1766236930149,3.14,-0.83,-118.30,-94.062,147.344,1176.514,1.76,19.33,109.02
1766236930159,4.84,-1.12,-113.30,96.367,223.027,1165.771,4.39,19.20,105.96
1766236930169,5.46,0.32,-107.99,-41.816,146.367,1128.174,2.89,25.89,111.46
1766236930179,6.04,-0.01,-102.73,87.578,148.320,1137.939,3.76,25.58,109.90
1766236930189,6.38,-0.86,-97.56,139.336,141.973,1119.385,3.01,25.64,108.02
1766236930199,5.46,-0.65,-92.37,56.816,30.156,1087.646,3.08,25.33,108.08
1766236930209,5.15,-3.14,-87.48,297.539,80.449,1103.271,2.26,21.70,102.40
1766236930219,3.35,-2.76,-82.36,86.602,-40.156,1025.635,-0.30,23.64,105.65
1766236930229,2.07,-4.98,-77.60,298.516,-15.254,1010.986,-2.61,19.52,98.90
1766236930239,-0.49,-4.99,-72.78,155.938,-115.352,958.252,-7.24,20.64,98.02
1766236930249,-1.84,-7.42,-68.55,365.898,-48.457,990.967,-9.55,15.58,88.15
1766236930259,-4.02,-7.01,-64.38,166.680,-116.816,950.928,-13.11,15.89,85.40
1766236930269,-4.21,-8.31,-60.85,305.352,15.508,990.479,-14.98,12.52,77.40
1766236930279,-4.02,-9.39,-57.78,293.633,56.035,1019.775,-17.30,7.27,68.96
1766236930289,-3.52,-9.51,-54.95,230.156,95.586,1056.885,-19.17,6.08,65.77
1766236930299,-2.50,-10.69,-52.42,336.113,164.434,1130.615,-18.80,3.45,61.33
1766236930309,-1.72,-11.65,-50.18,342.461,155.156,1215.088,-15.80,0.21,54.08
1766236930319,-2.17,-10.36,-47.84,158.379,29.668,1260.986,-13.48,5.08,51.02
1766236930329,-1.82,-10.16,-45.94,274.590,77.031,1290.283,-9.55,9.83,43.96
1766236930339,-1.67,-10.37,-44.60,311.211,6.230,1268.799,-0.92,10.77,29.33
1766236930349,-1.56,-9.85,-43.74,233.086,-32.344,1213.135,4.76,12.52,18.15
1766236930359,-1.04,-10.05,-43.36,286.797,-20.137,1165.771,9.70,13.14,8.46
1766236930369,-0.08,-10.99,-43.88,345.391,3.301,1171.631,12.89,9.08,-9.16
1766236930379,0.78,-10.64,-45.43,235.039,-15.742,1160.889,14.89,9.08,-32.04
1766236930389,-0.11,-5.39,-47.43,-179.512,-144.648,1116.943,11.45,22.45,-45.10
1766236930399,-1.02,0.23,-50.47,-253.730,-136.836,1085.205,9.39,36.02,-61.98
1766236930409,-0.58,2.66,-55.00,-37.910,-9.395,1140.381,8.64,44.71,-91.48
1766236930419,0.97,0.77,-61.77,297.539,82.402,1068.604,13.08,41.46,-136.60
1766236930429,-0.47,3.61,-70.58,-59.395,-90.938,890.381,9.14,43.96,-175.29
1766236930439,-2.24,5.42,-81.34,-39.375,-88.008,799.072,8.39,45.71,-210.16
1766236930449,-6.14,9.21,-93.50,-221.504,-178.828,781.982,1.51,50.39,-227.48
1766236930459,-9.88,9.00,-106.09,-71.602,-189.082,784.912,-0.17,48.58,-235.73
1766236930469,-15.52,9.16,-118.50,-174.629,-378.047,787.842,-2.11,46.83,-225.79
1766236930479,-21.87,12.60,-129.60,-492.988,-561.152,795.654,-6.30,61.89,-189.73
1766236930490,-25.12,12.34,-138.73,-218.574,-460.566,993.896,-12.55,73.89,-161.79
1766236930499,-26.45,8.71,-146.68,146.172,-369.258,961.670,-15.61,84.96,-140.79
1766236930509,-25.89,1.79,-154.26,504.082,-242.793,850.342,-15.61,82.96,-135.10
1766236930519,-23.80,-8.07,-162.14,929.375,-101.680,709.717,-14.80,65.89,-140.73
1766236930530,-21.33,-18.45,-170.23,1020.684,-110.957,568.115,-15.80,43.89,-146.04
1766236930540,-18.69,-28.40,-178.31,957.695,-155.879,469.971,-18.55,20.33,-148.79
1766236930549,-13.93,-33.81,173.07,587.578,-74.336,549.072,-24.36,3.45,-139.66
1766236930560,-10.58,-36.07,165.63,463.066,-134.395,636.963,-25.99,-14.61,-129.41
1766236930569,-5.86,-37.12,157.90,451.836,-8.418,738.037,-28.80,-28.05,-113.79
1766236930579,-1.64,-35.25,151.12,266.777,71.172,798.584,-32.67,-38.36,-92.79
1766236930589,3.47,-36.42,144.09,527.031,254.766,903.564,-33.80,-51.04,-81.73
1766236930599,7.43,-36.76,138.09,501.152,275.762,950.439,-32.67,-56.23,-68.04
1766236930609,12.10,-36.63,131.57,459.648,368.047,963.623,-27.42,-66.42,-69.79
1766236930619,14.57,-32.73,126.58,138.359,331.914,1020.264,-28.74,-61.54,-61.79
1766236930629,16.83,-29.98,121.78,218.926,395.879,1119.873,-23.11,-60.48,-63.29
1766236930639,18.02,-25.61,117.83,23.125,394.902,1155.518,-21.80,-54.11,-58.23
1766236930649,18.96,-20.44,114.61,-106.270,448.125,1197.021,-16.74,-41.11,-50.23
1766236930659,20.28,-15.96,111.88,-90.156,502.812,1155.518,-8.92,-30.05,-42.73
1766236930669,20.85,-11.96,110.27,-98.945,471.074,1200.928,-0.67,-17.73,-28.73
1766236930679,22.10,-9.93,109.29,46.074,535.527,1180.420,7.08,-8.67,-15.91
1766236930689,23.14,-9.79,108.86,185.723,495.000,1165.283,16.58,-7.11,-5.91
1766236930699,24.45,-10.40,109.04,230.645,478.398,1026.611,20.20,-2.80,6.52
1766236930709,25.28,-10.61,110.28,188.652,476.445,1037.842,21.14,2.52,26.77
1766236930719,26.79,-12.93,112.01,349.297,532.109,921.631,18.70,4.14,40.71
1766236930729,27.49,-17.10,113.91,551.445,493.535,941.650,21.45,-2.86,43.77
1766236930739,26.46,-19.32,116.73,382.012,374.395,877.197,14.83,-0.23,55.08
1766236930749,25.84,-23.33,119.40,602.227,413.945,851.807,9.39,-1.29,55.15
1766236930759,23.99,-28.59,122.52,832.695,310.430,838.135,7.20,-2.30,52.46
1766236930769,22.67,-33.80,125.08,1002.617,320.195,836.670,8.39,-6.73,43.71
1766236930779,23.30,-39.00,125.63,1179.863,398.809,795.166,11.14,-17.61,21.83
1766236930789,24.60,-42.47,124.67,1199.883,347.539,892.822,18.70,-24.42,-10.23
1766236930799,24.08,-40.99,124.71,738.457,213.262,1089.600,26.95,-18.86,-28.29
1766236930809,21.20,-36.37,126.61,382.500,82.891,1114.014,27.58,-2.73,-24.17
1766236930819,19.69,-36.38,127.37,750.664,80.938,951.904,24.08,3.39,-24.29
1766236930829,19.58,-37.23,127.06,839.043,141.484,865.967,21.01,6.64,-29.48
1766236930839,22.21,-39.04,125.08,1084.160,284.551,878.174,33.39,3.08,-38.48
1766236930849,21.52,-43.12,125.06,1038.262,-15.254,639.893,27.33,-8.80,-36.04
1766236930859,16.03,-49.10,128.58,1123.711,-422.480,526.123,22.33,-27.86,-30.85
1766236930869,6.04,-54.97,136.07,1122.734,-748.652,470.947,15.02,-46.42,-26.10
1766236930879,-9.94,-56.36,148.77,691.094,-912.227,537.354,-1.05,-51.67,-19.60
1766236930889,-22.60,-53.81,158.53,425.469,-708.125,598.877,-12.73,-54.17,-16.85
1766236930900,-21.77,-46.36,157.20,56.328,-324.336,1156.006,-21.86,-45.73,-13.60
1766236930910,-14.79,-38.28,152.03,-241.035,246.465,1546.143,-18.42,-27.36,-7.48
1766236930919,-7.36,-30.37,148.06,-303.047,599.980,1536.865,-10.67,-12.11,8.09
1766236930929,-1.55,-22.42,147.06,-331.855,598.027,1374.268,-1.30,-1.23,35.02
1766236930939,3.15,-17.73,148.75,-36.934,575.078,1438.232,13.95,1.14,65.77
1766236930949,6.05,-17.39,152.37,268.242,352.910,1173.096,25.64,-6.48,89.27
1766236930959,3.23,-16.20,159.16,134.453,-92.891,946.533,31.95,-8.36,120.21
1766236930969,0.06,-18.43,167.03,365.898,-150.508,887.939,34.20,-17.36,139.65
1766236930979,-4.45,-17.97,176.40,253.105,-258.906,958.252,29.83,-18.17,163.59
1766236930989,-7.48,-18.96,-174.42,433.281,-212.031,1045.166,25.64,-22.30,171.09
1766236931000,-11.15,-15.47,-165.06,83.672,-327.754,968.994,28.58,-22.36,172.21
1766236931010,-12.98,-12.49,-156.65,107.598,-293.086,1011.963,25.83,-17.98,166.90
1766236931020,-12.87,-9.67,-149.21,65.605,-181.758,1022.705,20.14,-15.92,157.65
1766236931030,-11.32,-5.70,-142.57,-90.645,-89.473,1042.236,17.01,-11.05,146.21
1766236931039,-8.77,-1.10,-136.39,-251.777,-11.348,1091.064,16.33,-7.80,135.90
1766236931049,-5.39,3.79,-130.57,-318.184,78.496,1117.432,15.14,13.89,127.27
1766236931059,-1.85,4.79,-124.70,-120.918,139.531,1148.682,12.58,5.45,121.77
1766236931069,0.21,7.37,-118.76,-253.242,73.125,1114.990,6.64,17.33,124.21
1766236931079,2.46,6.43,-113.00,19.219,126.836,1093.018,5.26,21.52,118.58
1766236931089,3.58,6.29,-107.34,-29.609,93.633,1075.928,-0.36,25.58,117.65
1766236931099,4.85,3.27,-102.06,220.391,148.809,1067.139,-0.92,24.58,110.08
1766236931109,4.75,1.71,-96.95,140.801,76.055,1056.885,-3.67,25.14,107.21
1766236931119,5.00,-1.30,-92.25,298.027,128.301,1091.064,-3.36,20.77,99.02
1766236931129,4.94,-2.33,-87.56,170.098,131.230,1084.229,-6.49,20.95,98.33
1766236931139,5.31,-4.47,-83.16,273.613,175.176,1092.041,-4.36,15.45,93.33
1766236931149,5.19,-4.57,-78.62,130.059,156.133,1114.502,-6.67,16.20,95.58
1766236931159,5.54,-6.44,-74.40,259.453,184.453,1064.697,-3.74,9.52,90.46
1766236931169,5.06,-6.60,-69.99,137.383,130.742,1067.139,-5.92,9.08,92.83
1766236931179,4.98,-9.23,-65.95,337.090,159.551,1034.912,-5.36,3.08,86.96
1766236931189,3.81,-9.86,-61.72,190.605,74.102,1001.709,-6.80,0.58,87.58
1766236931199,2.22,-10.23,-57.50,193.535,30.156,1028.076,-9.17,0.71,86.02
1766236931209,1.18,-11.58,-53.71,272.637,45.293,998.291,-8.36,-3.17,78.58
1766236931219,0.11,-11.31,-50.15,171.074,37.969,1008.545,-12.11,-2.23,74.40
1766236931229,-0.51,-11.53,-46.91,231.621,73.125,1049.561,-16.11,0.27,69.65
1766236931239,-0.11,-13.06,-44.41,375.176,160.527,1130.615,-16.24,-2.23,58.65
1766236931249,0.00,-12.91,-42.16,268.730,145.879,1215.088,-16.67,0.08,52.65
1766236931259,-0.12,-11.49,-39.94,172.051,137.578,1302.979,-18.80,5.33,51.33
1766236931269,0.63,-11.72,-38.41,313.164,172.734,1284.912,-10.92,4.95,38.08
1766236931279,1.13,-11.23,-37.40,242.852,110.723,1246.826,-4.49,7.08,24.46
1766236931289,2.42,-11.76,-37.21,335.137,159.062,1216.064,0.95,7.39,9.27
1766236931299,4.43,-13.98,-38.42,493.340,185.430,1197.998,10.14,-0.54,-17.60
1766236931309,6.29,-14.21,-40.64,339.043,148.320,1209.229,16.58,-1.48,-41.48
1766236931319,7.07,-11.36,-43.52,87.578,65.801,1222.900,17.01,7.14,-62.42
1766236931329,7.80,-8.34,-47.52,57.305,47.734,1072.998,20.95,14.83,-86.98
1766236931339,8.02,-3.62,-52.51,-84.785,40.898,1062.256,18.83,26.27,-108.23
1766236931349,8.67,-1.55,-59.61,77.324,83.379,1056.396,22.39,24.39,-149.10
1766236931359,5.10,3.26,-68.68,-157.539,-194.453,874.268,25.33,24.52,-184.48
1766236931369,0.58,8.67,-79.72,-336.250,-255.977,939.209,20.39,29.39,-208.73
1766236931379,-7.76,11.87,-92.57,-328.438,-538.691,816.162,21.33,30.89,-218.79
1766236931389,-14.68,9.04,-104.94,-16.426,-601.680,899.170,22.70,31.08,-215.23
1766236931400,-22.55,8.95,-116.46,-281.562,-798.457,683.350,23.76,36.77,-197.48
1766236931410,-29.34,7.88,-126.36,-225.410,-931.270,749.268,15.33,52.33,-170.10
1766236931419,-32.03,3.69,-134.47,136.406,-709.590,862.061,7.26,64.46,-145.48
1766236931430,-33.23,-1.69,-141.59,309.258,-540.156,733.154,-3.24,67.39,-127.48
1766236931440,-32.79,-7.81,-148.21,391.289,-407.344,638.916,-5.42,58.64,-120.10
1766236931450,-31.25,-16.92,-154.21,703.301,-305.293,590.088,-11.98,34.02,-111.35
1766236931460,-29.57,-25.49,-160.69,644.707,-286.738,522.217,-21.55,16.14,-127.48
1766236931470,-27.27,-29.87,-166.93,406.426,-276.973,556.396,-23.80,0.08,-122.85
1766236931480,-23.24,-31.25,-173.69,294.609,-199.336,670.166,-26.61,-13.17,-116.17
1766236931490,-17.48,-32.53,178.79,324.883,-58.223,749.756,-28.67,-24.86,-110.04
1766236931500,-11.48,-33.95,171.18,412.773,51.641,849.854,-32.30,-33.98,-100.73
1766236931510,-5.82,-33.84,164.08,330.742,115.605,857.178,-30.24,-41.29,-88.85
1766236931519,0.68,-33.70,156.71,370.781,282.109,969.971,-24.86,-52.04,-83.60
1766236931530,7.22,-33.53,149.26,430.352,427.617,1069.092,-21.30,-59.36,-82.17
1766236931540,11.48,-30.18,143.42,138.359,374.395,1059.814,-20.11,-58.17,-70.85
1766236931550,15.42,-28.13,138.04,221.367,438.848,1074.951,-12.55,-60.79,-66.42
1766236931559,17.93,-24.44,133.86,47.539,472.051,1209.229,-9.36,-55.73,-56.29
1766236931569,20.97,-21.61,130.06,83.184,485.234,1190.186,16.01,-54.79,-53.98
1766236931580,21.51,-16.22,127.77,-230.781,405.156,1189.209,4.76,-41.92,-39.10
1766236931589,22.74,-13.72,125.69,-0.801,490.605,1228.760,13.70,-35.23,-32.35
1766236931600,24.08,-10.00,124.34,-156.562,485.723,1135.986,21.14,-25.55,-20.98
1766236931609,25.37,-7.34,123.80,-102.363,510.625,1121.338,23.76,-14.61,-6.91
1766236931619,26.42,-5.54,124.05,-72.090,531.133,1181.396,28.01,-6.98,7.59
1766236931629,27.47,-4.72,124.81,-8.613,494.512,1064.697,30.33,-1.79,17.40
1766236931639,27.56,-3.44,126.47,-76.484,422.734,1029.541,27.83,4.27,34.15
1766236931649,28.09,-5.88,128.51,209.648,453.984,949.951,23.39,5.39,43.77
1766236931659,28.00,-9.03,130.75,290.703,408.574,891.846,19.39,4.39,47.02
1766236931669,26.56,-10.81,133.67,239.922,345.098,881.104,9.64,12.33,54.58
1766236931679,26.14,-15.81,136.54,601.738,425.664,854.736,5.70,15.27,54.46
1766236931689,26.22,-21.76,138.69,968.438,516.484,924.072,6.51,10.70,42.27
1766236931699,27.25,-27.41,139.13,1210.625,563.359,966.064,14.14,-1.73,14.09
1766236931710,29.15,-32.40,137.70,1204.766,460.820,857.178,22.64,-13.48,-20.92
1766236931719,29.51,-34.13,136.55,881.523,301.152,930.420,25.95,-12.61,-39.23
1766236931729,28.63,-34.39,136.04,804.375,192.754,1024.658,30.26,-8.80,-48.04
1766236931739,26.65,-34.94,135.98,802.422,58.477,968.994,27.89,-4.48,-53.85
1766236931749,24.26,-35.72,135.96,866.875,-8.418,954.346,21.26,2.02,-58.29
1766236931759,23.95,-36.48,134.42,979.180,113.164,944.092,18.01,6.95,-66.54
1766236931769,24.96,-38.81,131.95,1221.367,155.645,889.893,19.39,0.02,-69.23
1766236931779,24.88,-42.44,130.69,1160.332,-7.930,729.248,27.01,-10.86,-59.42
1766236931790,19.68,-48.42,133.31,1194.512,-452.754,562.744,18.45,-29.05,-44.54
1766236931800,10.39,-54.78,139.97,1209.648,-737.422,463.623,12.52,-43.54,-28.60
1766236931810,-1.63,-60.47,149.35,1195.977,-786.738,414.795,-2.11,-60.48,-23.98
1766236931820,-14.46,-63.57,159.96,935.723,-649.531,475.830,-7.74,-75.17,-25.29
1766236931830,-17.40,-56.54,161.47,148.613,-346.797,1043.213,-24.67,-68.29,-15.41
1766236931840,-11.69,-48.15,156.29,-161.445,184.453,1467.529,-25.61,-45.79,-0.42
1766236931850,-4.87,-39.84,152.11,-329.414,541.387,1452.881,-9.05,-36.48,18.33
1766236931859,1.62,-32.21,150.13,-325.996,724.004,1466.064,8.77,-28.61,36.65
1766236931869,6.54,-25.08,151.00,-345.527,676.152,1502.686,27.45,-20.42,59.08
1766236931879,9.36,-19.84,154.29,-177.070,446.172,1337.158,35.83,-14.92,83.65
1766236931889,9.46,-19.15,159.36,174.004,158.086,1120.361,42.39,-18.61,101.02
1766236931900,5.98,-20.67,166.35,347.832,-127.070,1089.111,42.14,-23.17,117.33
1766236931910,0.78,-22.45,174.76,431.328,-311.152,1072.510,41.76,-27.86,131.09
1766236931920,-5.29,-21.85,-175.81,278.496,-434.688,1024.658,41.45,-31.61,144.15
1766236931930,-10.40,-20.07,-166.71,220.391,-473.262,1046.631,37.95,-34.04,146.15
1766236931940,-15.17,-15.01,-158.12,-31.074,-491.328,924.561,27.20,-26.92,148.34
1766236931950,-16.86,-7.11,-151.01,-347.480,-406.367,1060.303,17.14,-15.61,146.84
1766236931960,-15.07,-2.17,-144.76,-203.926,-176.875,1160.400,13.08,-8.73,139.02
1766236931970,-12.01,1.08,-138.90,-144.844,-46.992,1167.236,10.08,-0.86,129.40
1766236931979,-9.04,4.61,-133.29,-229.805,-16.230,1162.354,8.77,8.58,121.46
1766236931989,-6.24,7.89,-127.83,-272.773,-8.418,1185.791,9.77,17.39,115.58
1766236931999,-3.30,8.09,-122.71,-32.051,61.895,1160.400,6.83,25.08,105.33
1766236932009,-2.04,10.26,-117.85,-173.652,-26.484,1098.877,1.89,36.96,102.90
1766236932019,-1.04,9.70,-113.22,28.496,1.836,1040.283,-5.30,38.77,96.46
1766236932029,0.34,9.83,-108.54,-4.707,58.965,1071.045,-5.74,44.89,95.27
1766236932040,1.87,8.40,-104.04,119.316,114.141,1077.393,-7.61,43.77,90.21
1766236932049,2.58,8.68,-99.56,-7.637,80.938,1095.947,-9.36,45.33,91.02
1766236932059,3.74,7.72,-94.92,100.762,153.203,1127.197,-12.11,46.46,92.27
1766236932069,5.37,5.21,-90.44,243.828,222.051,1122.803,-7.92,41.96,88.90
1766236932079,6.85,2.78,-85.93,257.012,255.254,1126.221,-6.86,37.71,90.46
1766236932089,8.02,-0.48,-81.72,361.504,271.855,1150.635,-3.99,30.52,86.58
1766236932099,8.27,-3.03,-77.68,285.820,196.172,1053.955,-2.67,23.27,83.71
1766236932109,7.97,-4.34,-73.32,211.113,171.758,1040.283,-5.17,22.77,89.96
1766236932119,7.78,-7.88,-69.29,422.051,192.754,1045.654,-5.11,14.77,85.08
1766236932129,6.23,-8.89,-64.85,224.297,90.703,972.412,-8.73,13.02,90.40
1766236932139,5.74,-8.95,-60.43,177.422,177.617,990.479,-12.92,13.77,93.77
1766236932149,4.41,-10.85,-56.17,307.305,97.539,961.182,-12.98,7.33,88.08
1766236932159,2.60,-9.55,-51.70,97.344,53.105,973.389,-16.11,10.14,91.65
1766236932169,2.52,-11.51,-47.86,354.668,178.594,1009.033,-17.92,5.89,84.71
1766236932179,2.39,-11.60,-44.23,237.480,200.078,1066.162,-21.99,5.64,81.46
1766236932189,2.89,-12.55,-40.96,360.039,292.363,1207.764,-21.86,4.45,76.52
1766236932199,2.80,-13.23,-37.88,356.621,241.094,1291.260,-19.80,1.46,70.02
1766236932209,2.81,-13.03,-35.08,283.379,235.723,1320.557,-17.67,1.52,64.27
1766236932221,2.82,-13.67,-32.72,347.832,167.363,1285.889,-7.67,-1.92,52.46
1766236932230,2.58,-13.85,-30.72,308.281,90.215,1255.127,-0.61,-1.54,41.77
1766236932239,2.00,-14.12,-29.29,313.652,-12.324,1212.646,8.52,-1.73,25.77
1766236932249,2.02,-13.93,-28.84,269.219,-20.137,1206.299,15.27,-2.80,5.84
1766236932259,2.03,-12.63,-29.32,180.352,-58.223,1190.186,18.76,2.77,-14.79
1766236932271,1.51,-9.16,-30.66,-12.031,-121.211,1121.826,19.70,12.45,-34.92
1766236932280,0.99,-5.85,-33.18,-29.609,-144.648,1087.646,22.64,20.08,-57.73
1766236932291,1.77,-3.56,-37.42,38.262,-29.902,1159.424,19.95,28.27,-88.23
1766236932300,3.01,-3.71,-43.91,196.465,-13.789,1046.631,27.83,23.83,-133.10
1766236932310,1.00,0.58,-52.20,-148.750,-230.098,957.764,28.08,26.89,-170.79
1766236932320,-2.97,3.83,-62.60,-149.238,-341.426,885.986,26.76,30.08,-203.16
1766236932331,-9.91,8.38,-74.85,-360.664,-543.086,806.396,17.26,40.77,-220.48
1766236932347,-17.23,7.37,-87.81,-59.883,-495.723,663.330,10.89,49.14,-228.73
1766236932350,-24.41,9.14,-100.39,-334.785,-610.469,669.189,0.08,61.14,-218.29
1766236932360,-31.04,11.68,-111.22,-433.906,-655.391,661.865,-10.86,76.52,-177.73
1766236932370,-33.24,10.63,-119.63,-150.703,-492.793,871.826,-18.30,83.89,-145.79
1766236932380,-32.47,6.47,-127.27,146.660,-337.520,928.467,-20.49,84.39,-137.85
1766236932390,-30.53,-0.38,-134.60,425.469,-229.609,793.701,-18.67,76.83,-128.79
1766236932400,-27.70,-7.84,-141.79,541.680,-169.062,709.717,-15.73,62.21,-122.98
1766236932410,-23.80,-16.11,-149.21,679.863,-89.961,675.049,-15.36,38.46,-125.60
1766236932420,-19.80,-23.91,-156.93,676.445,-79.219,606.689,-19.92,19.20,-129.41
1766236932430,-15.07,-30.24,-164.99,659.844,-46.504,625.244,-22.30,2.20,-127.73
1766236932440,-11.41,-30.89,-171.95,346.855,-94.355,713.623,-24.36,-9.55,-114.60
1766236932450,-6.23,-32.47,-179.45,440.117,36.016,807.373,-21.36,-28.36,-110.23
1766236932460,-0.08,-34.43,172.82,542.168,180.547,890.381,-17.99,-43.98,-101.48
1766236932470,5.79,-35.56,165.35,541.191,269.414,956.299,-17.67,-55.54,-91.73
1766236932480,9.32,-32.98,159.88,215.020,211.309,925.049,-15.86,-57.73,-72.92
1766236932490,13.61,-32.54,154.25,375.664,354.375,984.131,-10.80,-65.42,-66.10
1766236932500,15.84,-30.19,150.02,206.719,303.105,1024.658,-10.05,-63.48,-56.73
1766236932510,17.99,-29.25,145.69,309.258,353.398,1090.088,-7.80,-68.54,-58.35
1766236932519,18.61,-25.72,142.43,42.656,281.621,1079.834,-5.36,-63.54,-51.98
1766236932530,19.27,-21.38,139.65,-72.090,361.699,1186.279,-2.55,-52.42,-43.67
1766236932540,20.39,-18.56,136.97,28.008,400.273,1177.002,6.51,-47.17,-41.54
1766236932550,20.74,-14.13,135.12,-150.703,333.379,1102.783,11.70,-35.23,-33.54
1766236932560,20.91,-9.33,133.94,-243.477,370.977,1155.029,11.45,-20.67,-23.23
1766236932570,21.84,-6.21,133.17,-145.332,456.426,1174.072,16.01,-11.61,-13.79
1766236932579,23.13,-5.43,132.75,38.262,455.449,1018.311,16.45,-5.80,-6.16
1766236932589,24.84,-3.43,133.03,-85.273,546.270,1056.396,17.58,1.71,6.21
1766236932599,25.12,-2.81,134.13,7.500,443.242,1072.021,18.20,8.64,20.46
1766236932610,25.89,-4.46,135.71,203.301,489.141,1066.162,20.33,11.64,30.46
1766236932619,26.70,-6.87,137.64,301.445,501.836,1071.533,24.45,12.14,38.15
1766236932629,26.72,-8.74,140.10,269.707,440.312,1006.104,21.01,14.83,46.83
1766236932640,26.89,-11.44,142.89,394.219,451.055,991.455,23.26,19.02,51.96
1766236932650,26.73,-15.66,145.79,606.621,443.242,967.529,19.70,18.20,52.90
1766236932659,26.15,-20.35,148.17,629.570,391.973,898.193,15.27,-1.67,47.90
1766236932669,25.96,-26.54,150.24,980.156,374.883,778.076,14.64,8.64,36.77
1766236932679,25.69,-31.43,151.37,996.270,331.914,805.420,15.45,1.27,15.34
1766236932690,25.92,-34.89,151.16,1077.812,307.012,879.639,18.89,-0.98,-15.29
1766236932700,25.49,-36.13,150.62,933.770,191.777,960.693,23.33,-1.61,-39.79
1766236932710,24.43,-35.90,150.06,815.117,126.836,973.389,20.70,3.83,-52.79
1766236932719,23.36,-35.56,149.14,783.379,82.891,918.213,19.01,8.08,-62.85
1766236932730,22.32,-34.10,148.15,770.195,103.887,1022.705,17.01,16.95,-65.35
1766236932740,22.55,-33.49,146.46,834.160,187.871,956.299,16.76,20.52,-63.48
1766236932750,20.49,-35.89,146.68,886.406,-47.969,759.033,21.39,11.77,-46.85
1766236932760,13.51,-42.06,150.37,1001.641,-524.043,457.275,14.20,-8.23,-32.42
1766236932770,3.80,-49.03,156.81,1257.500,-939.082,301.514,10.08,-25.73,-25.04
1766236932780,-8.58,-54.19,165.62,1189.141,-1075.312,356.201,-3.17,-42.23,-29.42
1766236932790,-24.96,-56.72,177.81,727.227,-906.367,218.018,-23.86,-49.29,-27.92
